Action,Step,Balance,Positive,Negative,Reward
4,45,14.519729890015357,43,73,-0.19559436059789664
5,46,14.519729890015357,44,75,-0.07691781527069957
4,47,14.519729890015357,45,77,-0.038697135182701514
1,48,19.830446425884432,45,78,-0.17657538696167857
3,49,19.830446425884432,46,80,-0.1386939183673308
1,50,25.923946196398525,48,80,-0.19576270344975105
3,51,25.923946196398525,49,82,-0.07738130796741144
5,2,71.62700585014129,5,2,0.18819604963651548
1,3,78.21426637117982,6,3,0.01819966645362059
4,4,57.69136969040145,9,6,0.11050440144441243
4,5,45.44217285734874,9,9,-0.2076889380157007
1,6,58.07803751411984,9,9,-0.005963737469668551
0,7,58.07803751411984,10,11,-0.13402540384132344
1,8,72.05799452250858,10,11,0.2428109058492477
0,9,72.05799452250858,11,13,-0.03987028888075511
4,10,50.53821108480952,16,14,-0.013605022394221677
3,11,40.749465545748905,18,15,0.059075959364542796
2,12,35.982451342148806,20,15,0.0810438971831201
2,13,33.80218438350896,23,15,0.057159083411462364
1,14,44.2734773677392,24,16,0.19167130447623826
1,15,56.46193640792416,24,16,0.09745358734965304
1,16,69.34143875709583,24,17,0.04599737361504541
2,17,69.00046147095242,27,20,0.08834425007416913
5,18,36.18653219431984,31,24,-0.0009464134050693462
2,19,35.21117452197129,31,24,0.0804418869670771
1,20,48.92419025389673,31,24,0.09889657694731024
1,21,59.11976431741088,31,24,0.10486456547287026
2,22,56.61574067376782,34,25,-0.03426142964661577
5,23,22.5042885911922,40,25,0.17482840958902046
3,24,22.5042885911922,41,27,0.1557742660213457
0,25,22.5042885911922,42,29,0.0443110332792106
3,26,22.5042885911922,43,31,0.06710479829529759
3,27,22.5042885911922,44,33,0.06951326105177358
2,28,24.27962308211432,45,36,-0.017535870201398573
3,29,24.27962308211432,46,38,0.07082248203082908
5,30,24.27962308211432,47,40,0.0213806207394992
5,31,24.27962308211432,48,42,0.020914446526752117
1,32,36.69282767055578,48,44,0.025817201539030443
3,33,22.542802130768408,50,44,-0.004532379912459306
3,34,22.542802130768408,51,46,0.07377072058126521
5,35,22.542802130768408,52,48,0.03158688209971017
4,36,22.542802130768408,53,50,0.1074017571901178
0,37,22.542802130768408,54,52,-0.06021332787949657
0,38,22.542802130768408,55,54,-0.018899553148686854
1,39,31.57919170692197,55,55,0.07043188645269582
5,40,31.57919170692197,56,57,-0.061255387966946795
3,41,17.569460114074012,58,57,-0.03831595116023295
1,42,29.922903932336453,58,59,-0.02641632334782179
0,43,29.922903932336453,59,61,-0.008042294495743174
5,44,29.922903932336453,60,63,-0.020556627818855866
2,45,25.125930343229896,62,65,-0.05618745776999989
2,46,20.24007939531446,63,66,0.027950777092483947
1,47,30.900401544896685,63,66,-0.051558806954942915
2,48,25.93109731876195,65,67,0.03865626732625127
1,49,35.409958718169776,65,67,0.05203308078525282
2,50,27.77782818505658,70,69,0.031227461253065747
0,51,27.77782818505658,71,71,0.010911201054663477
2,2,83.71959315545288,2,4,-0.13513821537815762
5,3,51.37063375659272,6,8,-0.07415372212707072
3,4,36.61287247978191,6,11,-0.060259989635142897
0,5,36.61287247978191,7,13,-0.1506250691412293
1,6,37.95534626848331,9,14,-0.1845988198367004
2,7,25.386779960626875,10,14,-0.23157044402552152
2,8,15.708134500403501,11,15,-0.08337446274974686
1,9,19.710423176735333,12,16,-0.09398352688370654
2,10,19.710423176735333,13,18,-0.12668751969133918
0,11,19.710423176735333,14,20,-0.21196705953248296
2,12,19.710423176735333,15,22,-0.08668015678864138
5,13,19.710423176735333,16,24,0.007387356374840337
1,14,27.132294034826902,17,25,-0.09251899013678161
4,15,27.132294034826902,18,27,-0.08721034214601137
3,16,27.132294034826902,19,29,-0.06810913891455322
0,17,27.132294034826902,20,31,-0.10703492640813489
4,18,27.132294034826902,21,33,-0.1580136291592591
1,19,30.612923786067697,21,33,-0.0775702933172483
4,20,30.612923786067697,22,35,-0.23414852775221723
4,21,30.612923786067697,23,37,-0.05582067294332954
0,22,30.612923786067697,24,39,-0.03501921907243555
0,23,30.612923786067697,25,41,-0.16948001287659648
2,24,20.442832623971476,26,42,-0.10167832468230048
2,25,10.341271328121081,27,43,-0.23977617101250287
4,26,10.341271328121081,28,45,-0.08276100626372673
4,27,10.341271328121081,29,47,-0.0914501737074086
4,28,10.341271328121081,30,49,-0.1558564207987373
2,29,10.341271328121081,31,51,-0.16220056160549423
0,30,10.341271328121081,32,53,-0.1373527810540362
0,31,10.341271328121081,33,55,-0.08531931173812646
5,32,10.341271328121081,34,57,-0.06609986542769919
2,33,10.341271328121081,35,59,-0.22480243619716483
5,34,10.341271328121081,36,61,-0.1982686963183778
0,35,10.341271328121081,37,63,-0.10491790825675096
5,36,10.341271328121081,38,65,-0.15553269838341566
2,37,10.341271328121081,39,67,-0.18253277848121635
0,38,10.341271328121081,40,69,-0.08863893791616367
2,39,10.341271328121081,41,71,-0.11800489161645361
2,40,10.341271328121081,42,73,-0.1612193527362658
3,41,10.341271328121081,43,75,-0.1609777266333629
4,42,10.341271328121081,44,77,-0.0952679795940306
2,43,10.341271328121081,45,79,-0.1564843960946682
5,44,10.341271328121081,46,81,-0.10572428435337256
4,45,10.341271328121081,47,83,-0.19812017830170353
2,46,10.341271328121081,48,85,-0.1275102193934266
5,47,10.341271328121081,49,87,-0.13785206280580153
2,48,10.341271328121081,50,89,-0.16686280699335637
3,49,10.341271328121081,51,91,-0.11769983740029705
3,50,10.341271328121081,52,93,-0.18732457796383062
0,51,10.341271328121081,53,95,-0.13544201009234041
3,2,94.30840216979182,5,3,0.175584059967129
1,3,106.61547491756957,5,4,-0.21289832388995478
5,4,69.56543665366775,11,7,-0.07681984459161406
0,5,69.56543665366775,12,9,0.062000059946911934
1,6,82.17783157632812,13,9,0.23333750675856946
5,7,46.69706517946353,17,15,-0.04668001666987176
4,8,26.173199225873148,20,16,0.12364863678653126
4,9,26.173199225873148,21,18,0.1482936101999628
1,10,36.754848460462945,21,19,-0.06540718759667946
4,11,18.440083423718566,22,19,0.03381822135068013
5,12,18.440083423718566,23,21,0.038891386952876306
4,13,18.440083423718566,24,23,-0.10112844811923255
1,14,28.534120416176954,24,24,-0.011924608786606561
5,15,28.534120416176954,25,26,-0.039418820345238026
5,16,28.534120416176954,26,28,-0.11598763376435611
3,17,18.464901612131168,27,30,0.028919574784455393
1,18,24.85840270439124,27,31,-0.036970969570058576
3,19,24.85840270439124,28,33,-0.0694962628734605
3,20,24.85840270439124,29,35,-0.06983240278688296
5,21,24.85840270439124,30,37,-0.016128515739395277
5,22,24.85840270439124,31,39,0.01966875797355183
1,23,35.231612941620305,31,39,-0.014801210495993478
5,24,35.231612941620305,32,41,-0.05988825067837289
2,25,28.706389165946675,35,41,-0.09157168820311468
3,26,12.112052512601517,39,43,0.030129187272090796
0,27,12.112052512601517,40,45,-0.05592552975594661
5,28,12.112052512601517,41,47,-0.07893699263500137
5,29,12.112052512601517,42,49,-0.045450436977106934
2,30,12.112052512601517,43,51,-0.043479172368633356
5,31,12.112052512601517,44,53,-0.05302850229685774
1,32,20.151352913247607,45,55,-0.11842757771053325
5,33,20.151352913247607,46,57,0.002711243564978316
1,34,27.210195513306672,46,57,-0.01992434965402523
4,35,27.210195513306672,47,59,-0.15094160846350746
0,36,27.210195513306672,48,61,-0.03194611789428925
0,37,27.210195513306672,49,63,0.03549404903850617
3,38,27.210195513306672,50,65,-0.145391688095089
2,39,19.733809959298483,52,66,-0.09912868406742409
0,40,19.733809959298483,53,68,0.016719621413775254
5,41,19.733809959298483,54,70,-0.04834103668225864
1,42,27.935975968677706,55,70,-0.13568626018191715
2,43,20.883732740351537,58,70,-0.09627368913765194
3,44,20.883732740351537,59,72,-0.03387429688385302
5,45,20.883732740351537,60,74,-0.030739943753750942
1,46,28.384596683075003,60,75,-0.07444332302248613
5,47,28.384596683075003,61,77,-0.0452772458998838
2,48,21.31870528572307,62,78,-0.09607558282674039
1,49,28.73960691773019,63,78,-0.12393635593417207
3,50,15.973339378944361,63,79,-0.03458655514860526
2,51,15.973339378944361,64,81,-0.1354874816895431
3,2,86.89252128349682,2,2,-0.26168351538966783
2,3,74.58486678404554,4,3,0.15674295496897805
2,4,76.73345120661425,7,3,0.3372051999441401
4,5,59.887041378214455,12,5,0.1508104036790826
5,6,35.8631749764823,19,6,0.3514851289572618
5,7,35.8631749764823,20,8,0.10405224810536673
3,8,28.50126844512844,20,9,0.1127021585339506
0,9,28.50126844512844,21,11,0.19531926163041957
5,10,28.50126844512844,22,13,0.39429663791869074
0,11,28.50126844512844,23,15,0.042928764014327214
0,12,28.50126844512844,24,17,0.08438935872130116
5,13,28.50126844512844,25,19,0.03655543206439549
2,14,25.47916501522857,28,21,-0.004469543988168734
5,15,25.47916501522857,29,23,-0.003780814965240409
4,16,25.47916501522857,30,25,0.022209259562387063
4,17,25.47916501522857,31,27,0.03865750534738943
1,18,35.9005570342214,32,27,-0.056294403640423374
3,19,24.24786584852712,33,27,0.10423789093265978
1,20,33.53380891742287,33,27,0.1300231692496009
1,21,47.52400579598185,33,28,0.1896106746627969
5,22,47.52400579598185,34,30,0.05231468915361781
0,23,47.52400579598185,35,32,-0.017545223813329403
1,24,55.72209993231011,37,36,0.011154288838548743
5,25,21.042341090661267,40,41,0.04707822740457901
1,26,32.004467637632935,40,42,0.0565274070131202
3,27,20.916728016695025,41,44,-0.08145677566675824
4,28,20.916728016695025,42,46,-0.12735602600631252
4,29,20.916728016695025,43,48,0.052353243352695644
2,30,15.252533721270154,44,51,-0.0683639999687452
3,31,15.252533721270154,45,53,-0.15866036612843137
0,32,15.252533721270154,46,55,-0.0005270198595961895
4,33,15.252533721270154,47,57,-0.054951948017864516
5,34,15.252533721270154,48,59,-0.08882998885955395
1,35,24.727039780839597,48,60,-0.0018140024957292722
3,36,24.727039780839597,49,62,0.003897090357988242
2,37,18.848991655654515,49,63,-0.12303904102713054
2,38,18.848991655654515,50,65,-0.08815196071392956
2,39,18.848991655654515,51,67,-0.018557248093289402
4,40,18.848991655654515,52,69,-0.10123915820426932
5,41,18.848991655654515,53,71,-0.1222691873582018
2,42,18.848991655654515,54,73,-0.053141829295737686
1,43,26.35734372421215,54,73,-0.09823405916312627
4,44,26.35734372421215,55,75,-0.08380169981614821
3,45,26.35734372421215,56,77,-0.12508618761524476
5,46,26.35734372421215,57,79,-0.06251606122202136
5,47,26.35734372421215,58,81,-0.008859722738082831
4,48,26.35734372421215,59,83,-0.03755262084875732
0,49,26.35734372421215,60,85,-0.08719332513342959
1,50,35.09362382570583,61,86,0.03198289252075126
2,51,26.83595323466413,64,87,-0.10427890766866549
0,2,100.0,2,3,0.00965806477532194
2,3,105.09683387342383,3,7,0.14697581098168666
1,4,108.5686581019606,3,8,-0.28468377471093936
3,5,88.73637037655587,4,8,0.07819696047295355
2,6,78.26809593131566,4,9,-0.23473171193159975
5,7,33.62230414317674,10,14,0.008820519523533688
5,8,33.62230414317674,11,16,0.04629903887763431
3,9,16.191257854088647,13,16,-0.15043570737096523
2,10,16.191257854088647,14,18,-0.1314798872966927
1,11,24.38103530112273,15,19,0.01883621607201591
5,12,24.38103530112273,16,21,-0.13598458273072123
5,13,24.38103530112273,17,23,-0.11571927905791002
2,14,18.77755622062363,18,23,-0.04998070447316566
3,15,18.77755622062363,19,25,-0.21282433341050178
2,16,18.77755622062363,20,27,0.037189654527861604
4,17,18.77755622062363,21,29,0.009438063830761179
5,18,18.77755622062363,22,31,-0.07489697341181956
5,19,18.77755622062363,23,33,-0.04699077495528675
2,20,18.77755622062363,24,35,-0.1148063640603742
4,21,18.77755622062363,25,37,0.0005694648224827681
3,22,18.77755622062363,26,39,0.029487073237302375
4,23,18.77755622062363,27,41,-0.11203697510048116
2,24,18.77755622062363,28,43,-0.15014714617328234
1,25,28.063497690640112,30,44,-0.14093839024629445
0,26,28.063497690640112,31,46,-0.022375110929230446
1,27,33.119896477881426,32,47,-0.06250454056772742
1,28,39.6954174097487,32,47,-0.08358808082745589
3,29,24.164497297491003,35,47,-0.10079831320420601
2,30,14.456169728580754,36,47,-0.01608551890472909
2,31,14.456169728580754,37,49,-0.1179478382380385
4,32,14.456169728580754,38,51,-0.040889252373205176
4,33,14.456169728580754,39,53,-0.041431251258235935
1,34,22.954591536863536,39,53,-0.14021893419073111
5,35,22.954591536863536,40,55,-0.05952245405907558
3,36,22.954591536863536,41,57,-0.07664359554995631
0,37,22.954591536863536,42,59,-0.06347837618165691
0,38,22.954591536863536,43,61,-0.08103139086367506
1,39,33.01305487931201,43,61,-0.11533291844333027
3,40,17.935959120915886,46,64,-0.02025105142132172
1,41,24.02641973629586,47,65,-0.17586397020041183
4,42,24.02641973629586,48,67,-0.10814543792713255
4,43,24.02641973629586,49,69,-0.10511247439263155
1,44,31.539078583009253,49,70,-0.18028026120940233
1,45,38.79527228414899,50,70,-0.07993628828754457
4,46,17.739581970965734,55,72,-0.04093845333190543
3,47,17.739581970965734,56,74,0.0009603499497908841
2,48,17.739581970965734,57,76,-0.1463010668660012
2,49,17.739581970965734,58,78,-0.06569853358359812
1,50,25.411200722598736,58,78,-0.0311264025525001
5,51,25.411200722598736,59,80,-0.10772459774379245
3,2,78.96496515514711,4,1,0.0903023681359334
4,3,72.62429139377798,4,5,0.0027818604841307604
0,4,72.62429139377798,5,7,-0.2050558924483562
5,5,33.027809073475815,10,8,0.1161716168586171
0,6,33.027809073475815,11,10,0.1358340729696481
5,7,33.027809073475815,12,12,0.033651117014203646
1,8,41.75419289817174,12,13,-0.09188196420700068
5,9,41.75419289817174,13,15,-0.04499002614613873
0,10,41.75419289817174,14,17,0.10512972134229681
2,11,34.60987290226669,16,18,-0.09923667132590752
2,12,34.115310317059425,16,19,0.01655377113090617
2,13,28.499814165179906,18,19,-0.07576316104560094
5,14,28.499814165179906,19,21,-0.02955414744592294
4,15,28.499814165179906,20,23,-0.10575166586343188
3,16,13.936284290191105,21,24,-0.04503384013765599
2,17,13.936284290191105,22,26,-0.041332106238458066
3,18,13.936284290191105,23,28,-0.10206368176901015
4,19,13.936284290191105,24,30,-0.11583114981379439
3,20,13.936284290191105,25,32,0.025264203745646308
5,21,13.936284290191105,26,34,-0.07419225523734191
1,22,22.221510463810294,26,34,0.012684686318601868
2,23,13.85697127360401,27,40,-0.11064333485200839
4,24,13.85697127360401,28,42,-0.13398405541624886
0,25,13.85697127360401,29,44,-0.10270775170514712
4,26,13.85697127360401,30,46,-0.11131895347181664
2,27,13.85697127360401,31,48,-0.10123392552693855
2,28,13.85697127360401,32,50,-0.1822239874700965
4,29,13.85697127360401,33,52,-0.10100981837082501
4,30,13.85697127360401,34,54,-0.1369824396997485
5,31,13.85697127360401,35,56,-0.23974535541126318
4,32,13.85697127360401,36,58,-0.19660488318812652
5,33,13.85697127360401,37,60,-0.1538773601096542
1,34,20.866180940487567,38,60,-0.16146901455397367
3,35,20.866180940487567,39,62,-0.020483901179034647
0,36,20.866180940487567,40,64,-0.15003106361651403
1,37,24.468978056594736,40,64,-0.06372197565713128
5,38,24.468978056594736,41,66,-0.14793555641865158
4,39,24.468978056594736,42,68,-0.023726413773581645
5,40,24.468978056594736,43,70,-0.12504082241097897
5,41,24.468978056594736,44,72,-0.11530575562796264
4,42,24.468978056594736,45,74,-0.08946654755380301
2,43,14.169622132382894,45,75,-0.15732116509366617
2,44,14.169622132382894,46,77,-0.06289984594899795
1,45,19.155245829923487,46,79,-0.21887851734504638
3,46,19.155245829923487,47,81,-0.14729507198286118
4,47,19.155245829923487,48,83,-0.07330691940801043
5,48,19.155245829923487,49,85,-0.13993213407524618
3,49,19.155245829923487,50,87,-0.1920461435022806
3,50,19.155245829923487,51,89,-0.1847206323223181
1,51,26.586631550726825,51,91,-0.20206409909183937
4,2,83.96992595156534,4,1,-0.2488710651112221
1,3,102.05057518472472,5,4,-0.11506469500723854
5,4,67.81549110433534,8,6,-0.21727585613968853
5,5,37.7923874022199,14,10,0.02239172154165403
0,6,37.7923874022199,15,12,0.09439257630663977
3,7,32.24451186009837,15,14,0.0681014104437433
3,8,23.069705216335674,18,14,0.06963322433947194
3,9,23.069705216335674,19,16,0.1865775189255735
3,10,23.069705216335674,20,18,0.08569708490830341
1,11,34.68332988310129,20,19,0.035460243479357056
2,12,28.003166573841142,22,19,-0.05641767580065621
3,13,20.509990226807687,24,22,0.057425286238585116
1,14,28.232527606425116,25,22,0.06553373716943578
4,15,28.232527606425116,26,24,-0.03727663364587097
2,16,23.608293991226596,27,26,-0.041965582574438276
2,17,16.7433584593291,28,30,0.11299353396806744
5,18,16.7433584593291,29,32,0.014125441343302292
1,19,24.36040481008444,30,32,0.05186384223160356
2,20,19.18931564500902,31,34,0.013299017304131966
4,21,19.18931564500902,32,36,0.0711366574080593
5,22,19.18931564500902,33,38,-0.1527214551542342
0,23,19.18931564500902,34,40,-0.06924949190849577
3,24,19.18931564500902,35,42,-0.04723877344717131
0,25,19.18931564500902,36,44,-0.09572118846204003
1,26,26.60747911382701,36,46,-0.18354353816977004
3,27,26.60747911382701,37,48,-0.05451753565612255
0,28,26.60747911382701,38,50,-0.025177547462950145
2,29,21.446873717322255,39,50,-0.06200948537316664
0,30,21.446873717322255,40,52,-0.07473374032651031
5,31,21.446873717322255,41,54,0.021325683250434047
3,32,21.446873717322255,42,56,-0.1453161408720824
2,33,13.22302582293562,45,60,-0.13716273250269762
5,34,13.22302582293562,46,62,-0.13890634022433168
4,35,13.22302582293562,47,64,-0.14420446059792597
5,36,13.22302582293562,48,66,-0.11410696632776035
2,37,13.22302582293562,49,68,-0.01233978103810196
3,38,13.22302582293562,50,70,-0.0838782840747711
0,39,13.22302582293562,51,72,-0.043826329585035906
1,40,20.28419888640112,52,72,-0.11023222056831378
1,41,28.532210719306853,52,72,-0.059942128409554984
0,42,28.532210719306853,53,74,-0.04461048574747889
4,43,28.532210719306853,54,76,-0.09355778512851598
3,44,11.387724881473478,54,78,-0.12497442891043192
2,45,11.387724881473478,55,80,-0.13558488714755335
4,46,11.387724881473478,56,82,-0.16723740666774622
5,47,11.387724881473478,57,84,-0.02014361050595448
5,48,11.387724881473478,58,86,-0.11175195420561418
5,49,11.387724881473478,59,88,-0.06181609874310934
1,50,20.884988411597625,59,89,-0.15613403094279227
5,51,20.884988411597625,60,91,-0.1156935053540844
2,2,108.34557036800793,3,2,0.1449824206274808
2,3,108.00481518040293,3,3,-0.01540196254441173
